1478,380301,38032,1,29,NaN,38032,2,1963,1,1,1,5,2,1,42,6,5,2,3,6,5,2,5,5,6,6,5,6,4,2,2,3,2,20,2,2,2,NaN,NaN,NaN,NaN,3,NaN,4,20,30,0,0,0,10,0,30,70,30,NaN,NaN,NaN,NaN,NaN,38,1,2,15,2,1,2,NaN,1,1,NaN,3,4,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,7,6,3,2,6,7,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,11,3,530,1,1,7,3,3,5,3,6,3,3,5,4,3,5,5,3,3,NaN,1,NaN,NaN,NaN,11,3,530,3
5227,2894302,289434,0,NaN,NaN,289434,2,1978,1,1,1,10,2,1,27,6,5,2,3,3,4,3,4,4,3,5,5,5,3,4,2,3,1,1,2,2,2,NaN,1,1,NaN,3,NaN,4,10,30,0,0,0,0,0,0,30,0,NaN,NaN,NaN,NaN,NaN,41.5,2,1,1,2,1,2,NaN,3,1,NaN,3,5,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,7,6,2,4,2,8,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,11,5,540,0,0,5,4,4,5,3,4,2,3,6,3,2,5,4,4,4,NaN,1,NaN,NaN,NaN,11,5,530,7
1761,444503,44458,0,33,56,44458,2,1971,1,1,1,12,2,1,34,5,7,7,5,3,7,2,7,2,4,5,1,5,5,2,2,3,9,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,4,1,3,1,NaN,2,9,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,4,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,4,7,2,4,4,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,5,12,0,0,7,7,5,7,4,6,4,4,3,6,4,5,6,6,7,NaN,1,NaN,NaN,NaN,6,5,12,6
4745,2796701,279676,0,34,NaN,279676,2,1966,1,1,1,12,2,1,39,7,5,4,7,4,3,1,3,2,2,6,1,6,5,5,2,3,9,NaN,1,NaN,NaN,NaN,NaN,NaN,5,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4,1,2,1,35,3,2,1,2,1,2,NaN,5,5,NaN,3,3,NaN,NaN,NaN,NaN,1,2,3,2,3,2,7,5,2,6,1,14,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,11,3,522,0,0,7,4,2,4,1,7,1,6,7,3,3,7,5,5,3,NaN,1,805,NaN,NaN,6,3,12,5
4991,2831902,283193,1,68,51,283193,2,1970,1,1,1,11,2,1,35,5,5,4,5,4,6,3,5,7,3,5,5,6,5,3,2,3,9,NaN,2,NaN,NaN,NaN,NaN,NaN,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4,2,1,2,15,1,2,35,2,1,2,NaN,1,1,NaN,3,4,NaN,NaN,NaN,NaN,1,2,2,2,3,2,6,5,3,7,4,15,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,11,6,530,0,1,7,5,4,5,5,6,5,3,5,3,3,4,3,4,4,NaN,1,NaN,NaN,NaN,1,6,10,NaN
2119,702102,7366,2,NaN,NaN,7366,2,1969,1,1,1,6,2,1,36,7,5,1,4,2,4,2,5,4,4,6,2,7,4,6,2,1,1,12,2,2,2,NaN,3,1,NaN,3,NaN,4,50,30,0,30,0,0,0,30,30,50,NaN,NaN,NaN,NaN,NaN,38,1,1,12,2,1,2,NaN,2,1,NaN,3,4,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,7,5,3,3,3,8,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,11,3,530,2,2,7,2,2,7,2,6,5,1,6,2,2,7,2,6,3,NaN,1,NaN,NaN,NaN,11,3,530,8
8909,5664502,507920,2,50,43,507920,2,1972,2,2,1,8,1,1,33,6,6,2,4,6,6,1,6,4,4,5,5,6,6,4,2,3,2,42,2,2,2,NaN,5,1,NaN,3,NaN,4,80,0,60,60,20,70,0,50,10,0,NaN,NaN,NaN,NaN,NaN,32,1,2,13,2,NaN,NaN,NaN,1,1,20,3,4,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,7,7,2,5,6,7,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,11,5,530,1,2,7,4,4,6,4,5,3,4,7,3,2,6,5,5,3,NaN,1,NaN,NaN,NaN,11,5,530,2
8892,5657602,512389,2,51,53,512389,2,1976,1,1,1,4,1,1,29,6,4,2,2,5,4,2,2,1,3,6,6,5,4,4,2,1,2,NaN,2,2,2,NaN,1,1,NaN,2,NaN,4,30,0,0,20,60,80,0,100,30,0,NaN,NaN,NaN,NaN,NaN,24,1,2,20,2,1,2,NaN,1,1,NaN,3,4,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,7,1,3,1,6,6,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,11,4,530,1,2,7,4,4,7,4,7,2,5,5,3,4,4,5,4,2,NaN,1,NaN,NaN,NaN,11,4,530,4
3987,2637002,263702,3,33,43,263702,2,1970,1,1,1,9,1,1,35,7,4,4,5,5,6,2,5,4,3,7,5,5,6,6,2,4,2,NaN,2,1,2,NaN,1,1,NaN,1,7,5,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,19.9,1,2,25,2,1,2,NaN,1,1,NaN,3,4,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,6,4,5,5,5,9,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,11,6,530,2,3,6,3,4,5,4,4,4,3,6,4,2,6,5,3,1,NaN,1,NaN,NaN,NaN,11,6,540,2
9202,7235502,723550,3,NaN,NaN,723550,2,1964,1,1,22,3,2,2,41,7,3,2,5,7,4,1,4,7,7,7,7,7,6,3,2,1,2,6,2,2,2,NaN,2,1,NaN,3,NaN,2,10,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,25,1,2,5,2,1,2,NaN,2,1,NaN,3,2,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,6,4,1,6,6,6,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,11,4,521,3,3,7,1,1,5,5,5,5,6,5,6,3,6,5,5,3,NaN,1,NaN,NaN,NaN,11,4,521,3
8252,5134203,513423,2,33,56,513423,2,1971,2,2,1,7,1,1,34,7,6,2,4,5,5,2,4,3,3,7,4,7,3,4,2,1,9,NaN,2,NaN,NaN,NaN,NaN,NaN,10,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,4,2,2,2,40,4,1,45,2,1,2,NaN,4,4,NaN,3,4,NaN,NaN,NaN,NaN,1,2,2,3,3,2,7,6,2,4,5,NaN,1,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,11,5,530,2,2,7,2,1,6,2,7,3,2,5,1,1,6,7,3,1,NaN,1,NaN,468,NaN,4,5,10,4
6221,3085202,308528,3,33,38,308528,2,1966,2,2,1,4,1,1,39,7,6,2,6,6,7,1,4,7,4,7,4,6,6,3,2,1,2,NaN,2,2,2,NaN,5,5,NaN,3,NaN,NaN,10,0,0,0,0,0,0,0,60,30,NaN,NaN,NaN,NaN,NaN,25,1,2,NaN,2,NaN,NaN,NaN,5,5,NaN,3,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,7,6,2,6,4,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,11,3,422,3,3,7,2,2,5,2,5,4,5,5,4,2,5,4,5,2,NaN,1,NaN,NaN,NaN,11,3,440,6
4407,2728103,272817,1,54,NaN,272817,2,1972,1,1,1,4,2,1,33,6,7,1,4,5,4,1,5,5,5,7,2,7,5,5,2,1,9,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,4,2,1,3,12,1,4,4,2,3,2,3,1,1,NaN,3,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,6,6,3,4,4,7,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,12,3,230,1,1,7,1,1,7,1,5,1,2,7,5,1,7,7,4,1,NaN,NaN,NaN,NaN,NaN,1,3,10,7
5663,2987201,298727,2,43,NaN,298727,2,1967,1,1,1,7,2,1,38,5,5,2,2,5,6,1,7,6,2,5,5,7,7,7,2,4,9,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4,1,2,1,42,1,1,8,2,1,2,3,1,1,5,3,NaN,NaN,NaN,NaN,NaN,1,2,2,3,3,3,6,6,4,6,6,NaN,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,11,3,230,2,2,3,4,3,3,4,4,3,4,5,4,3,5,4,3,5,NaN,NaN,NaN,NaN,NaN,6,3,12,0
6031,3049101,304913,1,29,29,304913,2,1966,2,2,1,10,1,1,39,7,7,4,7,3,6,1,7,7,2,6,1,7,7,7,2,4,1,6,2,1,2,NaN,4,4,NaN,3,NaN,5,30,20,0,20,0,0,0,0,70,0,NaN,NaN,NaN,NaN,NaN,41,4,1,3,2,1,2,NaN,1,1,NaN,3,4,NaN,NaN,NaN,NaN,1,2,2,2,2,2,7,7,6,7,3,8,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,11,4,530,1,1,7,1,1,4,1,5,5,2,7,1,1,7,4,6,1,NaN,1,400,NaN,NaN,11,4,540,7
7508,5005504,500550,2,28,NaN,500550,2,1976,1,1,1,3,1,1,29,7,7,2,6,5,2,2,5,6,7,6,3,6,6,2,2,4,1,20,2,2,2,NaN,1,1,NaN,3,NaN,5,0,40,0,60,0,0,0,0,100,0,NaN,NaN,NaN,NaN,NaN,15,1,2,20,2,1,2,NaN,1,1,NaN,3,4,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,6,7,2,5,3,8,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,11,3,530,0,2,7,2,2,6,3,6,7,4,7,2,1,7,5,5,2,NaN,1,NaN,NaN,NaN,11,3,540,7
6321,3103203,310328,1,NaN,20,310328,2,1980,2,2,1,3,1,1,25,6,5,1,4,4,7,3,5,5,2,6,4,7,4,5,2,3,1,9,2,2,2,NaN,3,3,NaN,3,NaN,3,50,30,0,50,0,20,0,0,50,0,NaN,NaN,NaN,NaN,NaN,40,2,3,5,2,2,2,NaN,3,3,NaN,3,NaN,NaN,NaN,NaN,NaN,1,2,3,3,3,2,6,2,4,3,5,6,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,11,3,120,0,1,7,4,3,6,3,4,3,3,5,2,3,6,6,5,3,NaN,1,NaN,NaN,NaN,11,3,522,4
3338,2195502,219550,1,37,59,219550,2,1980,2,2,1,5,1,1,25,7,6,5,6,3,6,1,6,5,5,6,5,3,6,4,2,3,4,NaN,2,3,2,NaN,3,NaN,4,3,4,NaN,10,60,90,90,0,0,0,100,30,50,NaN,NaN,NaN,NaN,NaN,30,1,1,NaN,2,NaN,NaN,NaN,3,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,5,3,4,1,NaN,1,NaN,NaN,NaN,NaN,1,NaN,550,NaN,NaN,11,6,432,0,1,7,2,2,3,2,6,7,1,7,1,1,5,3,6,1,NaN,NaN,NaN,NaN,NaN,11,3,431,10
4784,2802402,280240,2,39,NaN,280240,2,1970,1,1,1,6,2,1,35,6,5,2,5,6,4,2,5,5,4,6,NaN,4,5,5,2,1,4,NaN,2,3,2,NaN,1,1,NaN,3,NaN,3,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,10,1,4,10,2,1,2,NaN,1,1,NaN,3,4,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,6,6,1,6,6,NaN,1,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,11,3,530,2,2,6,4,2,5,4,6,4,3,5,5,5,5,4,4,5,NaN,1,NaN,NaN,NaN,11,3,522,5
2284,828805,32743,2,69,NaN,32743,2,1967,1,1,1,6,2,1,38,6,2,5,3,4,5,5,3,2,5,5,6,5,5,5,2,1,9,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,3,2,2,3,5,1,4,NaN,2,1,2,NaN,1,1,NaN,3,4,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,6,4,3,3,5,NaN,1,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,11,6,530,1,2,4,2,2,5,3,5,6,2,6,2,3,3,4,5,2,NaN,NaN,NaN,NaN,NaN,4,6,10,3
1855,496703,49670,0,NaN,34,49670,2,1971,1,1,1,10,2,3,34,6,6,2,3,7,6,2,6,5,6,5,6,6,5,2,NaN,4,9,NaN,1,NaN,NaN,NaN,NaN,NaN,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,4,1,2,1,NaN,4,9,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,4,2,3,6,NaN,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,13,0,0,6,1,2,6,4,6,4,4,5,2,4,6,6,5,6,NaN,1,500,NaN,NaN,10,3,12,4
4029,2648202,264822,3,30,NaN,264822,2,1966,1,1,1,1,2,1,39,5,5,1,4,5,6,2,6,4,2,6,4,6,6,4,2,1,9,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,9,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,5,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,10,3,3,7,1,1,6,4,4,4,4,4,4,3,5,4,6,1,NaN,NaN,NaN,NaN,NaN,4,3,10,7
8105,5109405,510947,1,50,20,510947,2,1970,2,2,1,11,1,1,35,5,4,4,5,6,5,4,6,6,6,5,4,4,4,4,2,1,4,20,1,1,2,3,4,1,0,3,1,NaN,50,30,10,30,20,50,0,20,10,10,NaN,NaN,NaN,NaN,NaN,30,5,2,15,2,1,2,2,3,1,NaN,3,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,5,5,4,4,4,NaN,1,NaN,NaN,NaN,NaN,1,1,800,NaN,NaN,11,3,220,1,1,6,6,4,5,5,5,2,6,4,3,6,6,6,6,6,NaN,1,NaN,NaN,NaN,12,3,230,5
4861,2813502,281352,6,51,NaN,281352,2,1968,1,1,1,5,2,1,37,5,4,4,4,3,6,2,5,6,3,6,3,5,5,6,2,1,9,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,9,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,2,2,3,4,NaN,NaN,NaN,NaN,NaN,NaN,6,6,4,4,5,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4,10,5,6,6,2,2,5,3,3,4,2,5,5,3,5,5,5,4,NaN,NaN,NaN,NaN,NaN,1,4,10,3
221,70304,7030,2,71,NaN,7030,2,1963,1,1,1,6,2,1,42,6,7,5,4,1,2,4,5,7,4,5,4,5,7,3,2,1,9,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,4,2,2,2,19,1,2,21,2,1,2,NaN,5,1,NaN,3,4,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,6,7,4,5,3,8,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,11,6,530,2,2,6,5,4,6,2,2,4,1,6,1,1,6,5,3,1,NaN,NaN,NaN,NaN,NaN,4,6,10,4
5089,2863702,286370,4,29,53,286370,2,1963,1,1,1,11,2,1,42,7,7,2,7,5,7,1,7,7,1,7,4,7,7,7,2,1,9,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,4,10,2,1,2,1,4,5,NaN,3,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,7,7,1,7,2,7,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,11,3,210,4,4,7,2,1,7,1,4,4,6,7,7,1,7,4,7,1,NaN,NaN,NaN,NaN,NaN,1,3,10,5
878,217906,21792,2,29,NaN,21792,2,1976,1,1,1,7,2,1,29,7,7,3,7,6,6,1,5,4,5,7,3,7,4,7,2,1,2,3,2,2,2,2,3,NaN,NaN,3,NaN,NaN,30,30,100,100,50,10,0,50,80,10,NaN,NaN,NaN,NaN,NaN,28,1,1,6,2,1,2,4,2,4,NaN,3,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,7,7,1,4,6,4,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,11,4,240,0,2,6,1,1,4,1,4,1,1,5,3,1,6,5,4,4,NaN,1,400,NaN,NaN,11,4,220,5
5871,3022702,302279,1,51,25,302279,2,1976,2,2,1,4,1,1,29,7,5,3,5,7,3,1,6,7,4,6,2,7,5,5,2,3,1,3,2,2,2,NaN,1,1,NaN,3,NaN,4,30,40,20,0,0,0,0,0,100,0,NaN,NaN,NaN,NaN,NaN,35,1,2,8,2,1,2,NaN,1,1,NaN,3,4,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,6,4,4,3,5,7,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,11,6,530,0,1,7,7,4,7,7,7,3,5,7,5,1,6,5,7,3,NaN,1,NaN,NaN,NaN,11,6,530,5
8868,5639403,500984,2,45,34,500984,2,1978,2,2,1,5,1,1,27,5,5,2,6,5,6,4,5,5,5,5,5,6,7,4,2,1,9,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4,2,2,1,30,4,2,12,2,1,2,NaN,3,3,NaN,3,4,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,7,5,6,6,7,8,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,11,3,530,1,2,6,2,2,6,5,6,4,2,5,2,4,6,5,6,5,NaN,NaN,NaN,300,NaN,4,3,10,1
315,89604,8966,0,69,69,8966,2,1979,1,1,1,6,2,1,26,6,6,3,5,5,6,2,6,6,2,6,2,5,6,6,2,3,9,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4,1,2,1,40,3,1,50,2,1,2,NaN,1,1,NaN,3,5,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,11,6,540,0,0,7,7,7,7,2,5,2,6,3,5,3,6,5,5,5,NaN,NaN,NaN,NaN,NaN,6,6,12,4
5586,2967602,296767,2,33,55,296767,2,1970,1,1,1,5,2,1,35,6,5,2,4,3,4,6,5,5,3,6,5,6,5,6,2,1,2,25,2,2,2,NaN,1,1,NaN,3,NaN,5,20,20,10,10,0,10,0,50,80,10,NaN,NaN,NaN,NaN,NaN,44,4,1,1,2,1,2,NaN,5,1,NaN,3,5,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,6,6,1,5,2,NaN,1,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,11,6,540,2,2,6,4,3,6,5,6,5,2,6,3,2,6,5,3,3,NaN,1,NaN,NaN,NaN,11,6,540,2
1591,410802,41084,2,23,NaN,41084,2,1963,1,1,1,6,2,1,42,6,6,5,6,5,6,3,6,6,5,6,3,7,7,5,2,1,1,24,2,2,2,2,2,1,NaN,3,NaN,NaN,0,50,70,50,10,10,100,100,0,0,NaN,NaN,NaN,NaN,NaN,15,1,2,40,2,1,2,NaN,3,NaN,NaN,3,3,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,3,4,5,6,6,NaN,1,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,11,3,522,2,2,7,6,6,7,6,7,6,2,6,6,3,7,6,6,2,NaN,1,NaN,NaN,NaN,11,3,220,2
9128,7209001,720909,1,NaN,NaN,720909,2,1975,1,1,22,2,2,2,30,7,7,2,5,5,5,4,6,4,5,6,5,6,6,3,2,2,1,3,2,3,2,NaN,1,1,NaN,3,NaN,2,70,50,0,0,0,0,0,50,70,0,NaN,NaN,NaN,NaN,NaN,38,1,1,6,2,1,2,NaN,1,1,NaN,3,5,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,6,6,2,5,2,8,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,11,6,540,0,1,7,1,1,7,1,5,4,3,5,3,3,6,4,2,4,NaN,1,NaN,NaN,NaN,11,3,521,3
7735,5041802,504181,2,33,NaN,504181,2,1968,2,2,1,12,1,1,37,7,5,2,3,6,5,1,4,3,4,6,3,6,4,5,2,1,2,1,2,2,2,NaN,1,1,NaN,3,NaN,3,20,0,0,10,0,10,0,10,30,0,NaN,NaN,NaN,NaN,NaN,31,1,2,1,2,1,2,3,5,5,NaN,3,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,7,6,2,4,6,8,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,11,6,230,2,2,7,7,4,7,2,4,3,5,6,3,3,7,6,5,3,NaN,1,NaN,NaN,NaN,11,6,522,3
389,111103,11118,2,37,53,11118,2,1969,1,1,1,4,2,1,36,7,7,1,4,3,6,1,7,2,1,6,4,7,7,7,2,1,9,NaN,2,NaN,NaN,NaN,NaN,NaN,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,4,2,1,1,30,1,1,1,2,NaN,NaN,NaN,1,1,NaN,3,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,7,7,1,7,2,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,11,5,431,2,2,7,2,1,5,2,2,5,2,6,6,1,6,6,6,1,NaN,1,NaN,NaN,NaN,1,5,10,3
2014,588804,58882,0,45,20,58882,2,1967,1,1,1,8,2,3,38,6,4,5,4,4,2,7,7,2,5,4,6,5,7,4,2,2,1,18,2,2,2,NaN,1,1,NaN,3,NaN,4,10,20,0,0,0,20,0,0,40,20,NaN,NaN,NaN,NaN,NaN,NaN,4,9,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,5,2,7,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,3,13,0,0,7,4,3,7,4,7,5,4,6,3,6,4,3,4,4,NaN,1,NaN,NaN,NaN,11,3,530,8
4486,2747302,274739,2,34,NaN,274739,2,1964,1,1,1,4,2,1,41,7,7,7,6,6,4,1,7,5,4,6,3,7,6,6,2,1,9,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,3,2,1,3,NaN,1,9,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,2,2,1,3,NaN,NaN,NaN,NaN,NaN,NaN,7,7,7,6,2,NaN,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,10,2,2,7,3,4,5,5,6,1,1,7,3,1,7,5,5,2,NaN,NaN,NaN,NaN,NaN,1,3,10,7
2002,584408,58440,2,NaN,NaN,58440,2,1972,1,1,29,10,3,2,33,7,5,1,4,4,6,1,4,3,5,7,4,4,5,5,NaN,1,4,NaN,2,2,2,1,2,1,NaN,3,NaN,NaN,20,0,0,20,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,50,1,1,5,2,1,2,2,2,2,NaN,3,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,7,5,2,5,4,NaN,1,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,11,3,220,2,2,6,2,3,5,4,4,4,3,5,4,3,6,4,5,2,NaN,NaN,NaN,NaN,NaN,11,3,210,5
685,173503,17353,2,NaN,74,17353,2,1971,1,1,1,11,2,1,34,7,7,1,5,5,4,1,7,5,3,7,3,7,7,7,2,1,9,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,22,1,2,10,2,1,2,NaN,1,1,NaN,3,4,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,7,7,3,5,2,9,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,11,4,530,2,2,7,2,2,6,6,6,4,7,7,4,4,7,6,4,4,NaN,NaN,NaN,NaN,NaN,4,4,10,3
1927,543303,54330,3,29,34,54330,2,1965,1,1,1,4,2,3,40,7,7,1,5,6,6,1,7,7,5,5,5,7,4,4,NaN,5,9,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,5,9,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,6,1,4,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,10,3,3,7,4,4,7,4,7,6,5,5,6,2,6,6,4,5,NaN,NaN,NaN,NaN,NaN,1,3,10,5
4186,2686002,268607,2,50,NaN,268607,2,1977,1,1,1,7,2,1,28,7,7,1,5,6,6,1,6,5,3,6,4,6,6,7,2,1,2,5,2,2,2,NaN,5,1,NaN,3,5,4,0,0,0,0,0,0,0,50,0,0,NaN,NaN,NaN,NaN,NaN,39,1,1,24,2,1,2,NaN,5,1,NaN,3,4,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,6,6,1,5,4,8,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,11,3,530,1,2,7,2,2,6,2,7,4,1,7,4,1,5,4,4,2,NaN,1,900,NaN,NaN,11,3,530,3
