"","persnr","vp12501","vp12502","vp12503","vp12504","vp12505","vp12506","vp12507","vp12508","vp12509","vp12510","vp12511","vp12512","vp12513","vp12514","vp12515","vp12601","vp12602","vp12603","vp12604","vp12605","vp12606","vp12707","vp12704","vp12702","vp12701","vp12703","vp12710","vp12706","vp12708","vp12709","vp12705","vp13602","vp13601","vp148","vp10","vp5001","vp07","vp41","vp40","vp4301","vp5501","vp5502","vp9501","vp06","vp38","vp4304","vp2302","vp2303","vp2304","vp2305","vp2306","vp2307","vp2308","vp2309","vp2310","vp2311","vp13","vp11","vp17","vp14","vp12","vp100a03","vp100b03","vp100c03","vp100a01","vp100h03","vp100k03","vp100l03","vp8001","vp67"
"2192",236502,7,4,5,2,6,6,6,4,5,6,4,5,4,4,5,7,7,7,7,7,7,5,4,4,2,5,4,5,4,5,5,-2,2,5,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"2193",236601,7,5,6,4,4,3,4,3,2,1,5,3,3,3,7,6,5,6,6,3,5,5,5,5,2,6,3,6,3,4,4,-2,2,1,1,15,2,2,2,2,1,1,-2,3,-2,-2,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,2900,-2,-2,1,-2,-2,-2,-2,2
"2194",236602,4,4,4,4,6,6,2,4,4,3,4,4,5,4,1,4,6,2,7,3,5,5,5,5,4,4,4,4,4,3,5,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"2195",236603,5,5,3,4,5,5,2,4,3,3,4,5,5,4,4,4,3,4,5,4,7,5,6,3,5,5,4,4,4,3,5,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,3,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,4,2,3,3,2900,-2,-2,1,-2,-2,-2,-2,-2
"2196",236604,6,5,3,2,3,6,3,6,4,3,5,3,5,4,4,6,6,6,6,6,5,5,4,5,2,6,7,4,3,5,5,-2,2,3,1,20,2,2,2,3,1,1,-2,3,-2,-2,40,40,0,0,0,20,0,0,30,30,-2,-2,-2,-2,-2,2100,-2,-2,1,-2,-2,-2,-2,2
"2197",236701,5,5,5,7,7,5,1,6,6,5,6,5,7,6,5,7,6,6,7,5,7,5,4,7,5,5,5,6,5,4,6,-2,2,1,4,-2,2,3,2,2,1,1,-2,3,-2,-2,0,0,50,0,0,0,0,50,0,0,-2,-2,-2,-2,-2,-2,-2,400,-2,-2,-2,-2,-2,2
"2198",236702,7,6,2,6,2,6,4,2,1,5,5,4,5,6,2,6,3,3,5,2,4,2,4,2,6,2,3,7,3,6,4,-2,2,1,1,5,2,2,2,-2,1,1,-2,3,-2,5,10,50,0,0,0,10,0,0,80,30,-2,-2,-2,-2,-2,3780,-2,-2,1,-2,-2,-2,-2,1
"2199",236704,5,4,4,6,1,7,4,3,6,1,5,4,4,4,7,5,6,4,7,2,5,2,5,1,3,5,2,5,5,5,5,-2,2,3,1,12,2,1,2,-2,1,1,-2,3,4,-2,0,0,0,0,100,0,0,0,100,0,-2,-2,-2,-2,-2,200,-2,-2,1,-2,-2,-2,-2,2
"2200",237002,5,4,1,2,7,6,1,2,1,7,5,6,6,1,2,5,3,3,6,5,6,6,5,7,4,7,5,4,5,6,4,-2,2,5,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"2201",237101,6,6,1,4,5,4,1,3,4,5,4,3,4,5,4,6,1,1,7,5,6,5,6,2,7,6,7,6,4,6,7,-2,2,1,1,47,2,2,2,-2,1,1,-2,3,-2,-2,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,4211,-2,-2,1,-2,-2,-2,-2,1
"2202",237102,5,5,3,4,5,5,2,4,4,4,4,5,5,2,6,7,7,6,6,7,7,3,6,2,6,6,1,6,6,7,4,-2,2,1,1,50,2,2,2,-2,1,1,-2,3,-2,4,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,3700,-2,-2,1,-2,-2,-2,-2,2
"2203",237501,6,6,4,6,5,6,2,6,7,5,6,3,6,5,7,7,2,2,7,2,6,6,4,2,7,2,1,7,3,6,1,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"2204",237502,6,4,5,5,7,5,3,4,6,7,6,6,5,6,2,7,5,2,3,4,6,6,4,4,5,4,3,7,6,6,3,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"2205",237601,7,7,3,4,7,4,1,6,5,7,7,1,4,4,3,7,6,6,5,4,1,1,2,7,6,6,3,7,3,7,1,-2,2,2,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"2206",237602,7,7,1,7,4,4,1,5,7,7,7,4,7,4,1,7,1,1,3,1,1,1,1,7,7,5,6,7,4,5,1,-2,2,2,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"2207",238001,7,6,1,2,5,7,1,5,4,4,7,3,7,3,4,7,1,1,1,1,5,1,2,1,7,5,2,6,3,6,1,-2,2,5,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"2208",238302,6,4,2,2,4,5,3,3,3,3,5,5,5,4,5,7,4,3,4,3,4,2,4,3,6,4,2,6,5,4,4,-2,2,5,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"2209",238303,6,5,5,5,5,5,3,5,4,3,5,3,5,5,3,7,5,3,6,3,3,3,5,3,5,3,3,5,4,5,2,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,4,2,2,3,3800,-2,-2,1,-2,-2,-2,-2,-2
"2210",238501,7,2,1,-1,7,7,1,2,-1,1,-1,7,7,-1,1,7,1,1,1,1,1,1,1,1,7,7,2,7,-1,7,1,-2,2,5,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"2211",239301,7,7,7,6,7,5,1,6,2,5,5,7,7,3,3,6,5,4,4,4,6,6,3,6,7,5,6,7,7,7,5,-2,2,1,9,-2,1,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,4,1,2,1,1200,-2,-2,1,888,-2,-2,-2,-2
"2212",239302,7,7,1,4,7,7,1,7,5,6,6,2,4,4,2,6,2,2,6,2,5,5,6,6,7,2,2,6,4,3,4,-2,2,1,4,10,2,2,2,1,1,1,-2,3,-2,-2,30,10,0,20,0,0,0,0,0,0,-2,-2,-2,-2,-2,400,-2,-2,1,-2,-2,-2,-2,2
"2213",239303,5,5,5,3,4,3,4,5,3,3,3,4,4,3,4,4,4,4,4,4,4,5,4,3,3,2,4,4,5,4,4,-2,2,3,9,-2,1,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,4,1,2,1,1300,-2,-2,1,446,-2,-2,-2,-2
"2214",239403,5,5,6,5,6,5,3,3,3,5,6,6,3,4,3,6,4,4,5,4,5,5,5,3,6,3,3,6,5,5,4,-2,2,1,1,7,2,2,2,-2,5,5,-2,3,-2,4,10,20,0,0,10,20,30,10,70,60,-2,-2,-2,-2,-2,5103,-2,-2,1,-2,-2,-2,-2,1
"2215",239404,7,7,5,5,5,7,2,7,4,4,6,4,6,6,4,7,3,2,6,2,6,4,3,6,5,5,5,5,5,5,5,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,500,-2,-2,-2,-2,-2,-2
"2216",239405,7,6,5,5,5,6,1,5,1,3,6,2,5,6,3,7,7,6,7,6,7,2,2,2,5,4,2,6,5,4,5,-2,2,3,1,19,2,2,2,-2,4,5,-2,3,-2,5,40,30,20,30,20,30,0,0,100,50,-2,-2,-2,-2,-2,3891,-2,-2,1,-2,-2,-2,-2,1
"2217",239503,7,5,3,4,5,6,1,3,5,5,6,4,6,5,4,6,4,3,5,5,5,3,4,5,6,6,6,6,4,4,3,-2,2,1,2,1,2,1,2,-2,2,-1,4,3,5,4,20,20,10,20,20,20,0,20,30,30,-2,-2,-2,-2,-2,1000,-2,-2,1,-2,-2,-2,-2,1
"2218",239701,7,7,4,2,2,3,1,4,1,7,6,1,3,2,1,7,1,1,7,2,2,4,7,4,4,3,1,7,6,4,1,-2,2,1,1,17,2,2,2,3,1,1,-2,3,-2,-2,0,0,0,0,0,0,-1,10,0,20,-2,-2,-2,-2,-2,2400,-2,-2,1,-2,-2,-2,-2,2
"2219",239702,7,5,4,5,7,7,1,7,3,3,6,4,7,7,7,7,1,1,1,1,1,1,6,5,7,6,6,7,4,5,1,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"2220",239703,2,3,2,3,7,6,2,3,1,6,5,4,3,2,6,6,4,4,6,4,4,6,1,3,2,3,5,5,5,4,6,-2,2,1,1,7,2,2,2,2,4,5,-2,3,-2,-2,10,50,0,0,0,0,0,0,10,10,-2,-2,-2,-2,-2,2500,-2,-2,1,-2,-2,-2,-2,1
"2221",239705,7,5,2,5,2,6,4,2,1,5,6,7,6,5,4,5,4,3,4,4,2,4,1,6,1,4,4,4,7,5,7,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,3,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2
"2222",239706,7,7,4,5,6,7,1,5,4,5,5,5,5,5,3,7,1,7,7,7,4,4,3,5,7,6,1,7,4,7,1,-2,2,3,1,20,2,2,2,-2,3,3,-2,3,6,6,0,0,0,0,100,0,0,0,0,0,-2,-2,-2,-2,-2,2400,-2,-2,1,-2,-2,-2,-2,1
"2223",239707,6,4,4,3,3,5,2,4,3,2,6,4,7,3,5,7,4,2,6,5,4,3,2,2,6,2,1,7,4,6,1,-2,2,1,1,15,2,2,2,3,1,1,-2,3,-2,-2,20,0,0,10,0,0,0,0,20,0,-2,-2,-2,-2,-2,1900,-2,-2,1,-2,-2,-2,-2,1
"2224",239801,6,4,3,4,3,5,5,6,2,5,5,6,4,3,3,7,3,3,6,4,5,5,3,2,4,2,3,6,5,4,3,-2,2,1,1,57,2,2,2,-2,5,1,1,3,7,5,50,20,10,10,0,50,0,0,20,50,-2,-2,-2,-2,-2,10000,-2,-2,1,-2,-2,-2,-2,1
"2225",239802,5,6,3,5,5,5,2,6,5,3,5,3,6,4,5,6,5,5,6,4,5,3,5,4,4,4,3,6,6,6,3,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
"2226",239803,5,7,1,2,6,5,6,7,1,3,6,2,3,2,5,7,6,7,5,7,2,2,1,4,7,2,1,6,1,2,1,-2,-1,3,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
"2227",240003,6,5,2,4,5,5,2,4,4,5,6,4,4,3,5,5,4,5,5,4,3,6,3,3,4,5,4,5,4,4,3,-2,2,3,1,-2,2,2,2,-2,5,5,3,3,4,-2,20,20,-1,50,20,20,10,10,50,50,-2,-2,-2,-2,-2,-2,4500,-2,-2,-2,-2,-2,-2,3
"2228",240301,6,7,3,4,3,6,4,7,2,3,5,3,5,3,5,6,4,4,6,4,6,4,4,2,5,4,4,6,5,5,2,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"2229",240302,6,5,2,4,6,3,2,3,2,4,6,3,5,3,4,6,3,2,5,3,4,3,4,4,5,4,4,5,6,5,4,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"2230",240601,7,5,1,4,7,7,1,4,4,1,7,4,7,5,5,7,4,4,7,5,6,5,4,5,5,5,1,7,6,6,1,-2,2,1,1,48,2,2,2,3,5,5,-2,3,-2,-2,0,0,0,0,0,0,100,100,0,0,-2,-2,-2,-2,-2,-1,-2,-2,1,-2,-2,-2,-2,-1
"2231",240602,7,3,1,3,4,6,1,6,5,2,6,6,7,3,5,7,4,6,7,5,3,5,2,4,5,3,2,7,2,5,5,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
"2232",240603,6,4,2,3,5,3,5,3,1,5,5,5,5,4,4,7,6,3,4,5,5,4,4,3,5,4,3,5,5,5,4,-2,2,1,1,50,2,2,2,-2,1,1,-2,3,-2,4,30,30,0,0,0,0,0,30,30,10,-2,-2,-2,-2,-2,3200,-2,-2,1,-2,-2,-2,-2,2
"2233",240604,7,5,2,4,5,5,2,4,3,6,5,6,5,4,3,6,3,4,5,3,4,4,2,2,5,5,3,6,4,5,4,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,4,2,2,2,-2,-2,-2,-2,-2,215,-2,-2,-2
"2234",240605,6,5,3,4,5,4,5,6,2,2,6,4,5,7,5,6,4,5,5,6,3,2,-1,2,7,2,1,5,3,5,4,-2,2,3,1,7,2,1,2,3,5,1,-2,3,-2,-2,10,30,0,0,10,0,0,0,70,30,-2,-2,-2,-2,-2,-1,-2,-2,1,-2,-2,-2,-2,1
"2235",240701,7,4,6,6,6,7,1,5,4,5,7,3,6,5,5,7,4,4,6,5,5,5,4,4,5,4,4,5,6,6,4,-2,2,4,9,-2,1,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,3,2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2
"2236",240702,5,6,1,6,1,7,7,4,1,7,7,7,7,5,5,7,1,1,7,4,7,7,6,2,6,4,4,7,3,4,2,-2,2,4,1,2,2,2,2,-2,5,5,-2,3,-2,4,10,10,0,10,0,20,0,0,100,0,-2,-2,-2,-2,-2,2500,-2,-2,1,-2,-2,-2,-2,1
"2237",240703,6,4,2,4,7,6,4,4,4,5,5,6,6,6,3,7,2,1,5,2,4,3,4,3,7,3,4,5,4,6,3,-2,2,3,4,7,2,2,2,2,1,1,-2,3,-2,-2,10,0,0,50,10,10,0,10,0,0,-2,-2,-2,-2,-2,400,-2,-2,1,-2,-2,200,-2,2
"2238",240704,6,6,1,4,4,7,7,7,4,7,7,7,7,6,6,7,1,1,7,4,6,6,4,7,5,4,2,6,4,4,4,-2,2,3,3,20,2,1,2,-2,1,1,-2,3,-2,-2,50,50,0,50,0,50,0,0,50,50,-2,-2,-2,-2,-2,500,-2,-2,1,-2,-2,-2,-2,1
"2239",240901,7,6,6,5,6,5,1,4,1,3,6,5,5,5,4,6,4,4,6,4,4,2,4,2,6,2,2,6,3,4,2,-2,2,1,4,2,2,2,2,2,2,5,-2,3,-2,-2,10,0,0,10,20,0,10,0,10,0,-2,-2,-2,-2,-2,325,-2,-2,1,-2,-2,-2,1,2
"2240",240902,6,5,1,5,2,6,2,4,4,4,4,4,6,4,4,7,1,1,7,1,1,4,1,1,7,4,4,7,6,4,3,-2,2,1,5,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-2,-2,1,-2,-2,-2,-2,-2
"2241",240903,5,6,1,3,1,5,6,6,1,3,5,2,7,7,6,6,2,2,6,3,6,5,2,3,6,5,2,4,7,6,2,-2,2,3,1,23,2,2,2,-2,1,1,3,3,2,4,20,10,20,30,0,20,0,0,100,0,-2,-2,-2,-2,-2,500,-2,-2,1,-2,-2,-2,-2,1
"2242",241201,6,3,3,4,3,4,2,6,4,2,6,6,6,1,3,6,2,4,5,5,5,5,5,6,6,5,3,6,4,5,3,-2,2,1,4,1,2,3,2,2,5,5,-2,3,-2,-2,10,0,0,0,0,0,50,0,0,0,-2,-2,-2,-2,-2,400,-2,-2,1,-2,-2,-2,1,2
"2243",241202,6,6,4,5,5,5,2,4,3,3,6,6,6,2,3,6,2,3,5,5,4,5,4,5,5,5,5,5,5,5,4,-2,2,1,4,1,2,3,2,2,1,1,-2,3,-2,-2,20,0,0,0,0,0,60,0,0,0,-2,-2,-2,-2,-2,325,-2,-2,1,-2,-2,-2,-2,2
"2244",241401,6,3,2,4,6,5,4,3,5,5,6,4,5,5,4,6,3,4,5,4,5,6,4,6,5,6,5,6,5,4,5,-2,2,3,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"2245",242001,6,4,3,5,6,5,3,4,2,5,5,5,5,6,5,7,4,6,7,6,6,3,3,2,5,4,4,6,5,6,3,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"2246",242002,7,5,1,1,3,7,1,5,5,1,7,5,7,5,5,7,1,1,7,1,7,1,1,1,7,1,1,7,4,7,1,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"2247",242101,5,5,4,5,4,5,2,5,3,2,6,4,5,5,5,5,5,5,5,4,5,2,5,3,5,3,3,5,5,3,4,-2,2,1,1,68,2,2,2,-2,1,1,-2,3,-2,5,10,10,10,10,0,0,10,10,50,70,-2,-2,-2,-2,-2,6694,-2,2000,1,-2,-2,-2,-2,1
"2248",242102,6,4,4,5,1,5,1,1,1,3,5,6,5,2,4,5,1,1,6,1,6,1,7,6,4,1,3,3,5,6,4,-2,2,1,2,20,2,2,2,-2,2,2,-2,3,-2,4,0,0,0,0,0,0,0,0,0,10,-2,-2,-2,-2,-2,1950,-2,272,1,-2,-2,-2,-2,1
"2249",242103,6,3,6,5,5,2,6,3,1,5,5,6,2,4,3,4,6,5,5,6,5,2,1,4,7,2,3,6,3,5,2,-2,2,3,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,4,2,2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2
"2250",242104,7,3,2,5,1,5,1,4,1,1,7,4,6,5,6,6,2,2,6,4,5,2,5,1,6,1,1,7,2,2,1,-2,2,3,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,4,2,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2
"2251",242201,6,5,4,5,4,4,5,6,3,4,4,5,6,5,5,4,4,4,5,3,5,5,3,5,6,5,5,6,5,5,3,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"2252",242202,7,5,2,4,2,1,1,4,4,2,4,4,5,3,3,4,2,2,4,3,3,4,6,6,6,5,3,6,4,4,5,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"2253",242701,6,4,5,4,5,6,3,4,4,3,5,6,6,5,5,6,2,2,6,2,5,3,4,2,5,3,3,5,4,5,2,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,3,2,2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2
"2254",242702,6,5,6,4,6,7,1,5,3,3,5,5,3,3,2,7,2,2,6,3,6,3,3,2,5,2,1,7,1,2,3,-2,2,1,1,-2,2,3,2,-2,4,4,-2,3,-2,-2,0,0,0,0,0,30,0,20,80,0,-2,-2,-2,-2,-2,-2,6000,-2,-2,-2,-2,-2,-2,3
"2255",242901,7,6,2,5,5,7,2,6,4,2,6,4,6,7,4,7,1,5,7,5,7,5,6,5,7,1,1,7,5,5,5,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,400,-2,-2,-2,-2,1,-2
"2256",242902,7,6,1,3,5,6,2,4,5,5,7,6,7,2,6,6,1,3,5,1,5,3,5,6,5,4,5,5,5,5,4,-2,2,4,1,3,2,2,2,-2,1,1,-2,3,-2,4,30,30,0,0,40,40,50,20,40,0,-2,-2,-2,-2,-2,2335,-2,-2,1,-2,-2,-2,-2,2
"2257",242904,5,6,4,5,2,5,4,5,5,2,5,4,5,5,5,5,5,4,5,4,4,4,2,3,5,3,3,6,5,5,5,-2,2,3,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,3,2,2,3,600,-2,-2,1,-2,-2,-2,-2,-2
"2258",243401,4,5,3,3,3,5,2,6,2,3,4,4,6,5,4,5,4,4,5,4,4,5,2,4,5,5,5,6,3,6,4,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"2259",243402,6,3,1,3,5,6,1,3,4,6,4,6,5,1,4,7,4,1,7,5,7,1,1,5,7,1,1,3,7,7,1,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"2260",243403,5,5,3,2,4,6,4,5,3,4,5,4,6,5,4,7,4,4,5,5,3,3,5,4,3,3,2,6,4,4,2,-2,2,1,1,25,2,2,2,-2,5,-1,-2,3,-2,4,60,20,10,10,0,60,0,10,60,30,-2,-2,-2,-2,-2,3500,-2,-2,1,-2,-2,-2,-2,2
"2261",243602,7,7,1,5,3,7,1,5,7,2,7,1,7,7,7,7,1,1,7,1,7,1,1,1,7,7,5,7,6,7,1,-2,2,5,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"2262",243801,7,7,1,7,7,7,1,7,-1,1,7,1,7,3,7,7,3,3,7,2,1,1,4,2,7,7,2,7,7,4,1,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"2263",243802,7,7,5,7,7,7,1,7,7,7,7,2,7,7,1,7,2,2,4,1,1,1,4,1,7,5,3,7,5,7,7,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"2264",244003,6,5,1,2,5,7,1,5,6,5,4,4,7,2,6,7,1,1,7,2,6,5,2,4,6,5,4,6,5,4,4,-2,2,5,2,25,2,2,2,-2,1,1,-2,3,-2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,1400,-2,-2,1,-2,-2,-2,-2,1
"2265",244004,7,6,6,4,4,4,2,5,2,3,7,4,5,5,6,6,4,3,5,3,4,2,1,4,6,4,2,5,3,3,2,-2,2,3,1,25,2,2,2,-2,1,1,-2,3,-2,4,50,30,30,50,80,20,0,0,30,10,-2,-2,-2,-2,-2,2700,-2,-2,1,-2,-2,-2,-2,1
"2266",244005,5,6,2,4,2,6,3,7,3,2,6,2,6,5,5,7,2,2,6,3,5,4,4,3,5,5,2,5,3,3,2,-2,2,3,1,20,2,2,2,-2,1,1,-2,3,-2,4,50,60,0,0,0,30,0,30,70,50,-2,-2,-2,-2,-2,2200,-2,-2,1,-2,-2,-2,-2,1
"2267",244102,6,5,5,4,6,5,3,4,3,5,4,4,4,4,5,5,5,5,5,4,4,5,5,6,6,5,5,5,5,5,5,-2,2,5,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"2268",244501,5,4,6,1,5,7,1,5,1,3,7,6,7,5,6,1,1,1,5,1,7,4,6,1,7,1,1,7,5,6,1,-2,2,3,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"2269",244701,7,5,2,3,4,7,1,5,4,3,5,5,7,6,5,7,6,5,6,1,7,2,4,7,6,3,1,7,3,6,2,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"2270",244702,7,6,4,4,4,6,1,6,4,2,6,2,7,3,6,7,2,3,7,4,5,1,2,3,6,2,1,6,2,5,2,-2,2,1,1,25,2,2,2,3,1,1,-2,3,-2,-2,0,0,0,0,100,0,100,0,0,0,-2,-2,-2,-2,-2,2400,-2,-2,1,-2,-2,-2,-2,1
